MODEL SETTING
SlowTwitchFibersPercentage, DaysBetweenWorkout, HourseOfSleep, Intensity, Lift
50, 5, 6.000000, 95, true

Tic, MuscleMass, Anabolic, Catabolic
609, 14.357821, 184.817300, 177.646008
610, 14.368874, 179.959127, 172.232829
611, 14.376845, 199.625031, 193.441646
612, 14.385755, 194.672991, 187.919819
613, 14.395664, 189.752835, 182.435901
614, 14.406624, 184.865251, 176.990903
615, 14.418688, 180.010932, 171.585798
616, 14.428072, 199.704322, 192.432199
617, 14.438425, 194.756135, 186.920615
618, 14.449811, 189.839927, 181.447156
619, 14.462284, 184.956373, 176.012849
620, 14.475898, 180.106166, 170.618672
621, 14.485466, 199.732605, 192.305544
622, 14.496011, 194.789123, 186.798629
623, 14.507596, 189.877599, 181.329857
624, 14.520274, 184.998705, 175.900243
625, 14.534099, 180.153133, 170.510762
626, 14.544356, 199.557286, 191.621424
627, 14.555604, 194.619918, 186.123225
628, 14.567906, 189.714526, 180.663245
629, 14.581319, 184.841795, 175.242519
630, 14.595895, 180.002423, 169.862035
631, 14.607106, 199.559470, 190.904580
632, 14.619326, 194.627322, 185.415455
633, 14.632625, 189.727204, 179.964688
634, 14.647059, 184.859797, 174.553327
635, 14.662683, 180.025792, 169.182362
636, 14.673896, 199.760869, 191.086892
637, 14.686123, 194.833029, 185.600918
638, 14.699429, 189.937177, 180.153275
639, 14.713869, 185.073977, 174.744978
640, 14.729500, 180.244112, 169.377006
641, 14.739631, 199.889657, 192.028202
642, 14.750757, 194.966487, 186.540188
643, 14.762941, 190.075165, 181.090287
644, 14.776235, 185.216344, 175.679491
645, 14.790694, 180.390706, 170.308765
646, 14.800105, 199.869736, 192.560034
647, 14.810495, 194.951715, 187.072454
648, 14.821925, 190.065445, 181.622820
649, 14.834450, 185.211580, 176.212123
650, 14.848122, 180.390799, 170.841324
651, 14.856995, 199.815455, 192.930511
652, 14.866837, 194.902479, 187.444273
653, 14.877710, 190.021174, 181.995864
654, 14.889666, 185.172198, 176.586272
655, 14.902757, 180.356227, 171.216452
656, 14.911047, 199.811577, 193.383301
657, 14.920293, 194.903076, 187.897648
658, 14.930556, 190.026164, 182.449677
659, 14.941887, 185.181497, 177.040380
660, 14.954340, 180.369750, 171.670708
661, 14.963132, 199.562466, 192.774448
662, 14.972883, 194.659814, 187.296443
663, 14.983660, 189.788770, 181.856146
664, 14.995516, 184.950002, 176.454592
665, 15.008507, 180.144191, 171.092750
666, 15.016668, 199.681917, 193.373759
